36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
2
36
2
13
13
2
33
1
41
32
50
17
2
24
13
37
13
37
5
13
26
2
36
13
27
43
2
2
43
39
13
39
37
13
16
24
5
2
3
48
4
2
2
22
48
37
13
13
13
14
18
3
37
13
2
3
13
3
28
37
37
48
13
18
15
2
2
48
13
13
14
37
26
13
37
3
34
13
9
38
3
2
13
13
4
14
8
38
48
37
14
13
27
3
26
25
13
12
29
13
48
2
21
22
13
7
13
8
35
21
1
20
13
47
26
3
13
45
13
21
3
13
37
20
2
41
2
3
13
15
2
10
2
2
4
50
43
43
39
2
13
3
13
37
44
48
39
14
13
34
18
27
17
13
37
13
26
37
48
2
43
32
3
2
13
13
15
2
37
32
37
13
13
10
2
13
13
43
2
3
3
20
13
48
13
33
46
37
30
20
50
13
13
21
2
3
37
37
42
13
14
13
37
13
49
3
14
13
13
8
6
13
2
13
2
12
2
2
13
3
37
3
3
2
3
7
2
37
13
32
43
13
40
2
13
14
43
13
13
2
3
2
13
24
10
13
13
2
2
37
26
3
2
37
2
42
18
13
35
31
